visit_id,customer_id,customer_name,age,phone,date,arrival_time,food_ordered,taste_rating,price_rating,avg_rating,how_many_with_him
V00225,C0074,Anjali Mehta,19,9034766775,2025-12-25,2025-12-25 18:28:00,Margherita Pizza,2,4,3.0,2
V00226,C0144,Anu Singh,51,9547088629,2025-12-25,2025-12-25 14:35:00,Cold Coffee,2,1,1.5,2
V00227,C0330,Vikram Agarwal,63,9257309939,2025-12-25,2025-12-25 20:30:00,Veg Burger,5,2,3.5,2
V00228,C0052,Nikhil Mittal,42,9793253544,2025-12-25,2025-12-25 21:48:00,Chicken Burger,4,3,3.5,1
V00229,C0141,Jatin Yadav,32,9331213670,2025-12-25,2025-12-25 12:31:00,Chocolate Shake,3,3,3.0,2
V00230,C0192,Kritika Patel,54,9998656545,2025-12-25,2025-12-25 11:56:00,Chicken Biryani,4,3,3.5,2
V00231,C0108,Rekha Yadav,49,9968728781,2025-12-25,2025-12-25 11:31:00,Paneer Roll,3,3,3.0,2
V00232,C0222,Amit Singh,37,9883554031,2025-12-25,2025-12-25 19:41:00,Veg Burger,1,2,1.5,2
V00233,C0043,Deepak Tyagi,47,9532236063,2025-12-25,2025-12-25 12:24:00,Soft Drinks,1,1,1.0,4
V00234,C0185,Rajat Chauhan,48,9984640204,2025-12-25,2025-12-25 14:12:00,Soft Drinks,5,2,3.5,2
V00235,C0100,Aisha Sharma,25,9129304340,2025-12-25,2025-12-25 20:39:00,Mixed Fruit Juice,1,3,2.0,1
V00236,C0104,Neha Khan,62,9859316938,2025-12-25,2025-12-25 20:14:00,Veg Burger,3,3,3.0,1
V00237,C0043,Deepak Tyagi,47,9532236063,2025-12-25,2025-12-25 19:01:00,Soft Drinks,2,3,2.5,2
V00238,C0003,Vikram Sharma,58,9065380511,2025-12-25,2025-12-25 12:32:00,Mocktails,2,5,3.5,3
V00239,C0086,Divya Tyagi,38,9537163196,2025-12-25,2025-12-25 18:13:00,Spring Rolls,5,5,5.0,2
V00240,C0205,Karan Sharma,52,9987830075,2025-12-25,2025-12-25 11:59:00,Momos,2,3,2.5,2
V00241,C0092,Deepak Saini,19,9287007100,2025-12-25,2025-12-25 18:52:00,Momos,2,2,2.0,1
V00242,C0084,Kavita Mittal,28,9126044432,2025-12-25,2025-12-25 13:22:00,Veg Biryani,2,1,1.5,2
V00243,C0149,Jatin Sharma,19,9887011820,2025-12-25,2025-12-25 18:53:00,French Fries,4,3,3.5,2
V00244,C0189,Komal Mehta,47,9026750311,2025-12-25,2025-12-25 18:07:00,French Fries,5,3,4.0,1
V00245,C0054,Aisha Agarwal,37,9701680781,2025-12-25,2025-12-25 19:22:00,Chicken Burger,1,5,3.0,4
V00246,C0081,Shruti Varshney,52,9455127665,2025-12-25,2025-12-25 18:36:00,Paneer Roll,2,4,3.0,5
V00247,C0074,Anjali Mehta,19,9034766775,2025-12-25,2025-12-25 14:20:00,Veg Biryani,4,5,4.5,1
V00248,C0439,Rajat Saini,38,9978736998,2025-12-25,2025-12-25 19:52:00,Spring Rolls,3,1,2.0,2
V00249,C0207,Harsh Agarwal,60,9657181259,2025-12-25,2025-12-25 14:11:00,Mocktails,2,2,2.0,1
V00250,C0189,Komal Mehta,47,9026750311,2025-12-25,2025-12-25 12:34:00,French Fries,5,3,4.0,1
V00251,C0113,Meera Saini,23,9845030820,2025-12-25,2025-12-25 19:18:00,Cold Coffee,4,5,4.5,1
V00252,C0165,Suresh Khan,50,9574601481,2025-12-25,2025-12-25 17:52:00,French Fries,1,5,3.0,2
V00253,C0129,Suresh Singh,17,9609532442,2025-12-25,2025-12-25 17:40:00,Chicken Biryani,2,4,3.0,3
V00254,C0047,Komal Singh,29,9067243054,2025-12-25,2025-12-25 18:15:00,French Fries,5,3,4.0,2
V00255,C0045,Deepak Gupta,56,9154800500,2025-12-25,2025-12-25 11:45:00,Soft Drinks,4,1,2.5,1
V00256,C0497,Alisha Gupta,20,9822508522,2025-12-25,2025-12-25 20:50:00,Mocktails,2,3,2.5,1
V00257,C0164,Vikram Yadav,17,9491124036,2025-12-25,2025-12-25 13:21:00,Spring Rolls,2,2,2.0,2
V00258,C0032,Arjun Gupta,59,9701976393,2025-12-25,2025-12-25 17:18:00,Margherita Pizza,1,5,3.0,3
V00259,C0104,Neha Khan,62,9859316938,2025-12-25,2025-12-25 18:28:00,Veg Burger,3,4,3.5,3
V00260,C0212,Alisha Tyagi,40,9412331117,2025-12-25,2025-12-25 12:59:00,Chicken Roll,4,2,3.0,2
V00261,C0067,Arjun Tyagi,49,9561663453,2025-12-25,2025-12-25 21:06:00,Caesar Salad,3,3,3.0,5
V00262,C0073,Suresh Verma,27,9427171317,2025-12-25,2025-12-25 13:04:00,Chicken Burger,1,2,1.5,1
V00263,C0009,Rajat Gupta,24,9986503959,2025-12-25,2025-12-25 21:07:00,Chocolate Shake,4,2,3.0,1
V00264,C0016,Anil Khan,22,9741615779,2025-12-25,2025-12-25 12:37:00,Pasta Alfredo,4,3,3.5,2
V00265,C0151,Vikram Verma,62,9433079156,2025-12-25,2025-12-25 14:13:00,French Fries,4,5,4.5,2
V00266,C0193,Nikhil Agarwal,45,9340762986,2025-12-25,2025-12-25 18:01:00,Margherita Pizza,4,3,3.5,2
V00267,C0080,Raj Yadav,23,9443588056,2025-12-25,2025-12-25 19:16:00,Chicken Roll,4,4,4.0,2
V00268,C0071,Sonam Khan,64,9133446123,2025-12-25,2025-12-25 20:22:00,Chicken Biryani,4,3,3.5,2
V00269,C0007,Harsh Patel,41,9410474291,2025-12-25,2025-12-25 20:45:00,French Fries,2,3,2.5,2
V00270,C0360,Anil Mittal,51,9208590405,2025-12-25,2025-12-25 13:01:00,Soft Drinks,5,2,3.5,2
V00271,C0064,Tarun Khan,27,9628559216,2025-12-25,2025-12-25 11:25:00,Margherita Pizza,4,5,4.5,1
V00272,C0232,Tanya Singh,45,9295353529,2025-12-25,2025-12-25 21:11:00,Chicken Roll,2,4,3.0,1
V00273,C0111,Rekha Bansal,53,9022139920,2025-12-25,2025-12-25 14:34:00,Vegetable Chowmein,2,2,2.0,2
V00274,C0073,Suresh Verma,27,9427171317,2025-12-25,2025-12-25 21:22:00,Chicken Burger,4,5,4.5,1
V00275,C0177,Anu Tyagi,28,9714280738,2025-12-25,2025-12-25 14:33:00,Veg Biryani,2,4,3.0,1
V00276,C0081,Shruti Varshney,52,9455127665,2025-12-25,2025-12-25 19:07:00,Paneer Roll,2,1,1.5,1
V00277,C0148,Deepak Gupta,57,9611371856,2025-12-25,2025-12-25 18:01:00,Veg Biryani,1,5,3.0,3
V00278,C0165,Suresh Khan,50,9574601481,2025-12-25,2025-12-25 14:19:00,French Fries,4,2,3.0,3
V00279,C0203,Rekha Varshney,25,9060934542,2025-12-25,2025-12-25 12:33:00,Chicken Biryani,1,5,3.0,3
V00280,C0214,Rajat Varshney,55,9903365624,2025-12-25,2025-12-25 12:35:00,Veg Burger,4,1,2.5,2
V00281,C0112,Mohit Gupta,44,9178170786,2025-12-25,2025-12-25 12:25:00,Spring Rolls,3,4,3.5,1
V00282,C0107,Anjali Tyagi,48,9988780088,2025-12-25,2025-12-25 21:43:00,Paneer Roll,2,2,2.0,1
V00283,C0132,Komal Agarwal,54,9016956191,2025-12-25,2025-12-25 13:53:00,Chocolate Shake,4,2,3.0,3
V00284,C0426,Hemant Varshney,55,9422399558,2025-12-25,2025-12-25 20:52:00,Margherita Pizza,1,5,3.0,2
V00285,C0121,Nitin Tyagi,21,9263173399,2025-12-25,2025-12-25 11:51:00,Margherita Pizza,5,5,5.0,1
V00286,C0152,Sakshi Mehta,33,9726954195,2025-12-25,2025-12-25 18:10:00,French Fries,2,2,2.0,2
V00287,C0116,Vikram Verma,29,9660356823,2025-12-25,2025-12-25 20:16:00,French Fries,4,3,3.5,2
V00288,C0128,Alisha Mittal,57,9665227054,2025-12-25,2025-12-25 19:39:00,Margherita Pizza,4,3,3.5,3
V00289,C0228,Priya Patel,41,9241060440,2025-12-25,2025-12-25 19:09:00,Veg Burger,4,4,4.0,1
V00290,C0018,Amit Yadav,63,9962457073,2025-12-25,2025-12-25 20:20:00,Momos,2,5,3.5,1
V00291,C0141,Jatin Yadav,32,9331213670,2025-12-25,2025-12-25 18:15:00,Chocolate Shake,3,4,3.5,2
V00292,C0079,Manish Mehta,41,9653856786,2025-12-25,2025-12-25 13:40:00,Cold Coffee,3,2,2.5,3
V00293,C0250,Ritika Khan,33,9547211648,2025-12-25,2025-12-25 11:54:00,French Fries,2,5,3.5,1
V00294,C0215,Neha Agarwal,28,9746572613,2025-12-25,2025-12-25 14:30:00,Spring Rolls,5,2,3.5,2
V00295,C0128,Alisha Mittal,57,9665227054,2025-12-25,2025-12-25 14:33:00,Margherita Pizza,5,3,4.0,2
V00296,C0064,Tarun Khan,27,9628559216,2025-12-25,2025-12-25 18:50:00,Pepperoni Pizza,5,2,3.5,2
V00297,C0071,Sonam Khan,64,9133446123,2025-12-25,2025-12-25 20:21:00,Chicken Biryani,2,1,1.5,2
V00298,C0212,Alisha Tyagi,40,9412331117,2025-12-25,2025-12-25 12:20:00,Chicken Roll,4,5,4.5,4
V00299,C0001,Anu Singh,26,9456617154,2025-12-25,2025-12-25 17:39:00,Chicken Burger,5,1,3.0,3
V00300,C0191,Raj Khan,41,9822164281,2025-12-25,2025-12-25 12:00:00,Veg Burger,5,2,3.5,1
V00301,C0124,Sonam Agarwal,61,9132190426,2025-12-25,2025-12-25 17:14:00,Vegetable Chowmein,2,2,2.0,4
V00302,C0206,Mohit Gupta,43,9140490111,2025-12-25,2025-12-25 12:46:00,Chocolate Shake,3,5,4.0,1
V00303,C0014,Pallavi Tyagi,46,9424653348,2025-12-25,2025-12-25 21:26:00,Soft Drinks,2,2,2.0,1
V00304,C0037,Rajat Varshney,26,9743629819,2025-12-25,2025-12-25 21:03:00,Cold Coffee,1,5,3.0,2
V00305,C0013,Anil Mittal,36,9205174370,2025-12-25,2025-12-25 17:29:00,Spring Rolls,4,2,3.0,4
V00306,C0165,Suresh Khan,50,9574601481,2025-12-25,2025-12-25 21:40:00,Soft Drinks,3,3,3.0,2
V00307,C0139,Pooja Tyagi,55,9849404998,2025-12-25,2025-12-25 13:41:00,Chicken Burger,5,1,3.0,3
V00308,C0108,Rekha Yadav,49,9968728781,2025-12-25,2025-12-25 11:44:00,Paneer Roll,4,2,3.0,3
V00309,C0003,Vikram Sharma,58,9065380511,2025-12-25,2025-12-25 20:17:00,Mocktails,3,3,3.0,2
V00310,C0179,Ritika Yadav,55,9195647824,2025-12-25,2025-12-25 17:46:00,Mixed Fruit Juice,1,1,1.0,1
V00311,C0120,Sakshi Gupta,60,9491294509,2025-12-25,2025-12-25 13:48:00,Cold Coffee,5,4,4.5,2
V00312,C0183,Manish Mehta,16,9452509294,2025-12-25,2025-12-25 14:48:00,Caesar Salad,2,4,3.0,2
V00313,C0055,Nitin Mehta,57,9859753836,2025-12-25,2025-12-25 14:23:00,Pepperoni Pizza,1,5,3.0,2
V00314,C0001,Anu Singh,26,9456617154,2025-12-25,2025-12-25 21:18:00,Chicken Burger,2,2,2.0,2
V00315,C0236,Aisha Verma,44,9193758990,2025-12-25,2025-12-25 11:12:00,Paneer Roll,1,2,1.5,2
V00316,C0076,Kritika Tyagi,50,9870360470,2025-12-25,2025-12-25 19:21:00,Momos,5,4,4.5,3
V00317,C0223,Tarun Singh,49,9660025462,2025-12-25,2025-12-25 17:36:00,French Fries,2,3,2.5,1
V00318,C0175,Sakshi Sharma,35,9544200071,2025-12-25,2025-12-25 18:56:00,Vegetable Chowmein,2,4,3.0,3
V00319,C0019,Anil Varshney,58,9607861361,2025-12-25,2025-12-25 14:06:00,Chicken Burger,3,2,2.5,1
V00320,C0372,Priya Agarwal,24,9006674298,2025-12-25,2025-12-25 18:41:00,Margherita Pizza,4,1,2.5,2
V00321,C0072,Alisha Sharma,33,9774895369,2025-12-25,2025-12-25 13:44:00,Vegetable Chowmein,1,1,1.0,1
V00322,C0157,Yogesh Gupta,33,9817196451,2025-12-25,2025-12-25 13:30:00,Cold Coffee,2,4,3.0,1
V00323,C0355,Meera Chauhan,50,9144615632,2025-12-25,2025-12-25 20:31:00,Vegetable Chowmein,2,4,3.0,2
V00324,C0181,Rekha Saini,25,9320923735,2025-12-25,2025-12-25 19:32:00,Cold Coffee,2,4,3.0,1
V00325,C0028,Hemant Mittal,39,9605626441,2025-12-25,2025-12-25 14:07:00,Margherita Pizza,4,1,2.5,1
V00326,C0253,Rohan Gupta,27,9998320544,2025-12-25,2025-12-25 19:18:00,Momos,2,3,2.5,1
V00327,C0040,Sunny Mehta,18,9205608592,2025-12-25,2025-12-25 17:49:00,Mixed Fruit Juice,1,2,1.5,1
V00328,C0122,Deepak Saini,50,9130617650,2025-12-25,2025-12-25 11:07:00,Veg Burger,1,1,1.0,2
V00329,C0196,Rajat Mehta,48,9629458162,2025-12-25,2025-12-25 12:32:00,Veg Kabab,4,2,3.0,1
V00330,C0110,Manish Agarwal,37,9471122973,2025-12-25,2025-12-25 11:49:00,Mocktails,4,5,4.5,2
V00331,C0021,Mohit Sharma,18,9892372448,2025-12-25,2025-12-25 14:43:00,Soft Drinks,1,4,2.5,1
V00332,C0456,Sonam Mittal,31,9442803961,2025-12-25,2025-12-25 21:02:00,Chocolate Shake,4,4,4.0,2
V00333,C0125,Deepak Bansal,53,9897052504,2025-12-25,2025-12-25 19:28:00,Caesar Salad,4,5,4.5,2
V00334,C0035,Kavita Agarwal,40,9641005443,2025-12-25,2025-12-25 11:55:00,Margherita Pizza,1,4,2.5,1
V00335,C0044,Pooja Chauhan,37,9005557503,2025-12-25,2025-12-25 13:50:00,Veg Kabab,5,4,4.5,1
V00336,C0219,Harsh Tyagi,37,9836850029,2025-12-25,2025-12-25 13:16:00,Chicken Biryani,2,3,2.5,2
V00337,C0004,Jatin Patel,56,9750158611,2025-12-25,2025-12-25 21:16:00,Pepperoni Pizza,1,3,2.0,1
V00338,C0144,Anu Singh,51,9547088629,2025-12-25,2025-12-25 17:35:00,Spring Rolls,2,4,3.0,4
V00339,C0154,Pallavi Mittal,45,9193168656,2025-12-25,2025-12-25 14:00:00,Momos,2,1,1.5,5
V00340,C0044,Pooja Chauhan,37,9005557503,2025-12-25,2025-12-25 21:58:00,Veg Kabab,4,5,4.5,2
V00341,C0019,Anil Varshney,58,9607861361,2025-12-25,2025-12-25 13:15:00,Veg Kabab,1,1,1.0,3
V00342,C0426,Hemant Varshney,55,9422399558,2025-12-25,2025-12-25 14:06:00,Margherita Pizza,1,5,3.0,1
V00343,C0007,Harsh Patel,41,9410474291,2025-12-25,2025-12-25 20:11:00,Chicken Burger,5,1,3.0,4
V00344,C0051,Sonam Verma,46,9372278958,2025-12-25,2025-12-25 18:38:00,Caesar Salad,5,2,3.5,1
V00345,C0077,Sunny Bansal,32,9111489296,2025-12-25,2025-12-25 11:12:00,Cold Coffee,2,1,1.5,2
V00346,C0127,Raj Verma,22,9188528888,2025-12-25,2025-12-25 13:57:00,Caesar Salad,5,2,3.5,2
V00347,C0001,Anu Singh,26,9456617154,2025-12-25,2025-12-25 21:08:00,Chicken Burger,2,1,1.5,1
V00348,C0138,Simran Bansal,31,9882139601,2025-12-25,2025-12-25 14:20:00,French Fries,2,5,3.5,3
V00349,C0192,Kritika Patel,54,9998656545,2025-12-25,2025-12-25 14:58:00,Soft Drinks,4,3,3.5,1
V00350,C0019,Anil Varshney,58,9607861361,2025-12-25,2025-12-25 12:18:00,Veg Kabab,5,3,4.0,3
V00351,C0136,Amit Chauhan,35,9406724749,2025-12-25,2025-12-25 19:14:00,Soft Drinks,3,4,3.5,1
V00352,C0140,Sakshi Gupta,37,9439140894,2025-12-25,2025-12-25 11:10:00,Paneer Roll,1,4,2.5,3
V00353,C0071,Sonam Khan,64,9133446123,2025-12-25,2025-12-25 13:40:00,Chicken Biryani,2,2,2.0,3
V00354,C0113,Meera Saini,23,9845030820,2025-12-25,2025-12-25 19:38:00,Cold Coffee,5,4,4.5,4
V00355,C0310,Amit Khan,30,9769850512,2025-12-25,2025-12-25 17:57:00,Chocolate Shake,1,2,1.5,2
V00356,C0122,Deepak Saini,50,9130617650,2025-12-25,2025-12-25 14:27:00,Veg Burger,2,4,3.0,4
V00357,C0100,Aisha Sharma,25,9129304340,2025-12-25,2025-12-25 12:53:00,Mixed Fruit Juice,3,2,2.5,1
V00358,C0186,Ritika Chauhan,63,9252364297,2025-12-25,2025-12-25 18:34:00,Chicken Biryani,4,2,3.0,1
V00359,C0210,Rohan Mittal,52,9847794293,2025-12-25,2025-12-25 11:33:00,Vegetable Chowmein,4,5,4.5,2
V00360,C0395,Nikhil Sharma,33,9879173581,2025-12-25,2025-12-25 11:38:00,Chicken Burger,3,5,4.0,1
V00361,C0133,Manish Agarwal,38,9707590328,2025-12-25,2025-12-25 14:54:00,Margherita Pizza,1,1,1.0,1
V00362,C0017,Neha Patel,53,9463994718,2025-12-25,2025-12-25 21:05:00,Caesar Salad,4,5,4.5,4
V00363,C0144,Anu Singh,51,9547088629,2025-12-25,2025-12-25 12:36:00,Cold Coffee,2,3,2.5,4
V00364,C0104,Neha Khan,62,9859316938,2025-12-25,2025-12-25 20:13:00,Veg Burger,4,3,3.5,2
V00365,C0128,Alisha Mittal,57,9665227054,2025-12-25,2025-12-25 21:38:00,Margherita Pizza,3,3,3.0,2
V00366,C0308,Tanya Gupta,53,9184471923,2025-12-25,2025-12-25 12:27:00,Mocktails,1,3,2.0,3
V00367,C0274,Neha Agarwal,37,9422693713,2025-12-25,2025-12-25 17:56:00,Chicken Burger,1,2,1.5,1
V00368,C0128,Alisha Mittal,57,9665227054,2025-12-25,2025-12-25 17:06:00,Margherita Pizza,1,3,2.0,2
V00369,C0038,Suresh Gupta,22,9912333101,2025-12-25,2025-12-25 17:23:00,Mixed Fruit Juice,4,2,3.0,2
V00370,C0151,Vikram Verma,62,9433079156,2025-12-25,2025-12-25 18:24:00,French Fries,1,4,2.5,3
V00371,C0158,Pallavi Agarwal,59,9749963956,2025-12-25,2025-12-25 19:24:00,Veg Biryani,4,3,3.5,3
V00372,C0118,Sakshi Singh,56,9401720240,2025-12-25,2025-12-25 20:38:00,French Fries,2,3,2.5,1
V00373,C0059,Hemant Chauhan,23,9313117857,2025-12-25,2025-12-25 12:31:00,Veg Biryani,2,3,2.5,3
V00374,C0077,Sunny Bansal,32,9111489296,2025-12-25,2025-12-25 12:21:00,Cold Coffee,5,2,3.5,2
V00375,C0213,Rohan Singh,64,9400849038,2025-12-25,2025-12-25 14:20:00,Pepperoni Pizza,3,2,2.5,2
V00376,C0054,Aisha Agarwal,37,9701680781,2025-12-25,2025-12-25 11:41:00,Chicken Burger,3,3,3.0,1
V00377,C0053,Nitin Agarwal,45,9628526455,2025-12-25,2025-12-25 12:22:00,French Fries,1,3,2.0,1
V00378,C0133,Manish Agarwal,38,9707590328,2025-12-25,2025-12-25 11:03:00,Margherita Pizza,4,5,4.5,1
V00379,C0043,Deepak Tyagi,47,9532236063,2025-12-25,2025-12-25 17:10:00,Soft Drinks,1,3,2.0,2
V00380,C0175,Sakshi Sharma,35,9544200071,2025-12-25,2025-12-25 17:20:00,Chicken Burger,5,3,4.0,2
V00381,C0105,Yogesh Chauhan,20,9925362296,2025-12-25,2025-12-25 21:12:00,Vegetable Chowmein,4,4,4.0,1
V00382,C0233,Tarun Yadav,44,9622613055,2025-12-25,2025-12-25 12:56:00,Spring Rolls,5,5,5.0,2
V00383,C0133,Manish Agarwal,38,9707590328,2025-12-25,2025-12-25 12:51:00,Margherita Pizza,2,4,3.0,1
V00384,C0210,Rohan Mittal,52,9847794293,2025-12-25,2025-12-25 18:22:00,Vegetable Chowmein,4,3,3.5,1
V00385,C0093,Sunny Mehta,19,9389260599,2025-12-25,2025-12-25 11:39:00,Veg Biryani,4,1,2.5,3
V00386,C0234,Hemant Mittal,27,9394847560,2025-12-25,2025-12-25 18:59:00,Pepperoni Pizza,2,5,3.5,1
V00387,C0139,Pooja Tyagi,55,9849404998,2025-12-25,2025-12-25 17:57:00,Chicken Burger,1,3,2.0,2
V00388,C0117,Simran Chauhan,30,9731257293,2025-12-25,2025-12-25 21:16:00,Chicken Burger,5,3,4.0,2
V00389,C0280,Shruti Singh,51,9185496966,2025-12-25,2025-12-25 14:40:00,Margherita Pizza,1,1,1.0,2
V00390,C0071,Sonam Khan,64,9133446123,2025-12-25,2025-12-25 12:09:00,Chicken Biryani,4,2,3.0,1
V00391,C0116,Vikram Verma,29,9660356823,2025-12-25,2025-12-25 13:04:00,French Fries,2,3,2.5,2
V00392,C0201,Divya Varshney,45,9314795622,2025-12-25,2025-12-25 12:37:00,Chicken Roll,1,2,1.5,3
V00393,C0022,Ritika Sharma,36,9853363610,2025-12-25,2025-12-25 18:43:00,Mixed Fruit Juice,4,4,4.0,1
V00394,C0093,Sunny Mehta,19,9389260599,2025-12-25,2025-12-25 17:14:00,Veg Biryani,1,5,3.0,2
V00395,C0150,Yogesh Varshney,56,9671942309,2025-12-25,2025-12-25 14:37:00,Pasta Alfredo,4,5,4.5,2
V00396,C0229,Aisha Khan,28,9513240484,2025-12-25,2025-12-25 17:07:00,Momos,2,1,1.5,2
V00397,C0078,Tanya Agarwal,38,9757824588,2025-12-25,2025-12-25 13:36:00,Cold Coffee,4,5,4.5,1
V00398,C0169,Priya Sharma,49,9656185977,2025-12-25,2025-12-25 18:26:00,Caesar Salad,2,1,1.5,2
V00399,C0233,Tarun Yadav,44,9622613055,2025-12-25,2025-12-25 19:18:00,Pasta Alfredo,4,3,3.5,1
V00400,C0230,Divya Bansal,59,9912680568,2025-12-25,2025-12-25 13:51:00,Chicken Roll,2,3,2.5,1
V00401,C0185,Rajat Chauhan,48,9984640204,2025-12-25,2025-12-25 20:40:00,Soft Drinks,3,4,3.5,1
V00402,C0121,Nitin Tyagi,21,9263173399,2025-12-25,2025-12-25 17:38:00,Margherita Pizza,5,1,3.0,3
V00403,C0051,Sonam Verma,46,9372278958,2025-12-25,2025-12-25 18:14:00,Caesar Salad,1,2,1.5,1
V00404,C0005,Neha Singh,27,9211957817,2025-12-25,2025-12-25 21:43:00,Chicken Biryani,1,4,2.5,2
V00405,C0047,Komal Singh,29,9067243054,2025-12-25,2025-12-25 20:41:00,French Fries,1,3,2.0,2
V00406,C0060,Amit Sharma,20,9950233229,2025-12-25,2025-12-25 14:49:00,Paneer Roll,3,4,3.5,1
V00407,C0017,Neha Patel,53,9463994718,2025-12-25,2025-12-25 12:28:00,Caesar Salad,4,4,4.0,1
V00408,C0181,Rekha Saini,25,9320923735,2025-12-25,2025-12-25 20:38:00,Cold Coffee,4,4,4.0,4
V00409,C0033,Nikhil Mehta,44,9095303539,2025-12-25,2025-12-25 19:24:00,Paneer Roll,2,5,3.5,1
V00410,C0108,Rekha Yadav,49,9968728781,2025-12-25,2025-12-25 20:43:00,Paneer Roll,5,4,4.5,1
V00411,C0110,Manish Agarwal,37,9471122973,2025-12-25,2025-12-25 21:38:00,Mocktails,5,2,3.5,1
V00412,C0383,Pooja Sharma,17,9493827228,2025-12-25,2025-12-25 17:17:00,Cold Coffee,4,3,3.5,3
V00413,C0337,Arjun Chauhan,64,9744210269,2025-12-25,2025-12-25 18:04:00,Chicken Roll,3,5,4.0,1
V00414,C0011,Priya Mittal,28,9052048424,2025-12-25,2025-12-25 14:49:00,Veg Kabab,1,5,3.0,2
V00415,C0140,Sakshi Gupta,37,9439140894,2025-12-25,2025-12-25 12:33:00,Paneer Roll,4,3,3.5,3
V00416,C0244,Karan Yadav,39,9108191180,2025-12-25,2025-12-25 19:13:00,Chicken Burger,4,2,3.0,2
V00417,C0081,Shruti Varshney,52,9455127665,2025-12-25,2025-12-25 21:10:00,Paneer Roll,3,3,3.0,3
V00418,C0337,Arjun Chauhan,64,9744210269,2025-12-25,2025-12-25 11:34:00,Margherita Pizza,2,1,1.5,3
V00419,C0008,Arjun Tyagi,60,9600804883,2025-12-25,2025-12-25 14:07:00,Pasta Alfredo,2,3,2.5,5
V00420,C0143,Neha Singh,23,9954148868,2025-12-25,2025-12-25 19:44:00,Mocktails,2,3,2.5,2
V00421,C0219,Harsh Tyagi,37,9836850029,2025-12-25,2025-12-25 21:43:00,Chicken Biryani,2,3,2.5,2
V00422,C0057,Rekha Patel,52,9514574710,2025-12-25,2025-12-25 14:34:00,Cold Coffee,5,2,3.5,2
V00423,C0279,Komal Chauhan,35,9553900732,2025-12-25,2025-12-25 11:43:00,Chicken Roll,5,3,4.0,1
V00424,C0330,Vikram Agarwal,63,9257309939,2025-12-25,2025-12-25 18:22:00,Veg Burger,5,1,3.0,1
V00425,C0044,Pooja Chauhan,37,9005557503,2025-12-25,2025-12-25 11:25:00,Veg Kabab,4,2,3.0,4
V00426,C0098,Kavita Gupta,40,9292968412,2025-12-25,2025-12-25 21:16:00,Pepperoni Pizza,5,2,3.5,2
V00427,C0140,Sakshi Gupta,37,9439140894,2025-12-25,2025-12-25 13:24:00,Paneer Roll,3,1,2.0,2
V00428,C0137,Alisha Agarwal,62,9292273313,2025-12-25,2025-12-25 17:21:00,Margherita Pizza,1,3,2.0,2
V00429,C0145,Pooja Singh,33,9343222220,2025-12-25,2025-12-25 13:17:00,Chicken Roll,4,1,2.5,2
V00430,C0209,Sunny Mehta,51,9848897754,2025-12-25,2025-12-25 13:36:00,Pepperoni Pizza,2,3,2.5,3
V00431,C0184,Amit Yadav,31,9563236732,2025-12-25,2025-12-25 12:19:00,Pepperoni Pizza,3,4,3.5,5
V00432,C0069,Sonam Bansal,53,9185209208,2025-12-25,2025-12-25 19:00:00,Cold Coffee,1,3,2.0,1
V00433,C0040,Sunny Mehta,18,9205608592,2025-12-25,2025-12-25 20:23:00,Mixed Fruit Juice,1,4,2.5,3
V00434,C0224,Aisha Gupta,46,9358455870,2025-12-25,2025-12-25 17:28:00,Momos,1,4,2.5,3
V00435,C0222,Amit Singh,37,9883554031,2025-12-25,2025-12-25 12:32:00,Veg Burger,1,4,2.5,5
V00436,C0088,Simran Chauhan,33,9846067697,2025-12-25,2025-12-25 14:26:00,Pasta Alfredo,2,1,1.5,1
V00437,C0087,Karan Agarwal,52,9432300818,2025-12-25,2025-12-25 17:39:00,Cold Coffee,1,1,1.0,2
V00438,C0020,Tarun Yadav,17,9199347045,2025-12-25,2025-12-25 17:06:00,Veg Burger,4,5,4.5,1
V00439,C0067,Arjun Tyagi,49,9561663453,2025-12-25,2025-12-25 20:53:00,Caesar Salad,1,4,2.5,5
V00440,C0225,Nikhil Yadav,58,9202003054,2025-12-25,2025-12-25 17:59:00,Chicken Burger,4,1,2.5,2
V00441,C0077,Sunny Bansal,32,9111489296,2025-12-25,2025-12-25 19:12:00,Cold Coffee,3,1,2.0,2
V00442,C0148,Deepak Gupta,57,9611371856,2025-12-25,2025-12-25 19:40:00,Pasta Alfredo,4,4,4.0,2
V00443,C0095,Yogesh Sharma,65,9901997308,2025-12-25,2025-12-25 19:01:00,Chicken Burger,3,4,3.5,1
V00444,C0136,Amit Chauhan,35,9406724749,2025-12-25,2025-12-25 14:29:00,Soft Drinks,5,2,3.5,2
V00445,C0071,Sonam Khan,64,9133446123,2025-12-25,2025-12-25 20:35:00,Chicken Biryani,2,3,2.5,1
V00446,C0005,Neha Singh,27,9211957817,2025-12-25,2025-12-25 18:15:00,Chicken Biryani,1,3,2.0,1
V00447,C0224,Aisha Gupta,46,9358455870,2025-12-25,2025-12-25 17:29:00,French Fries,3,2,2.5,1
V00448,C0212,Alisha Tyagi,40,9412331117,2025-12-25,2025-12-25 12:15:00,Chicken Roll,4,2,3.0,1
V00449,C0247,Neha Patel,18,9365336088,2025-12-25,2025-12-25 17:18:00,Mixed Fruit Juice,5,5,5.0,1
