visit_id,customer_id,customer_name,age,phone,date,arrival_time,food_ordered,taste_rating,price_rating,avg_rating,how_many_with_him,Avg_Taste,Avg_Price,Cluster,Prev_Cluster,Cluster_Changed
V00269,C0007,Harsh Patel,41,9410474291,2025-12-25,2025-12-25 20:45:00,French Fries,2,3,2.5,2,3.5,2.0,3,,True
V00343,C0007,Harsh Patel,41,9410474291,2025-12-25,2025-12-25 20:11:00,Chicken Burger,5,1,3.0,4,3.5,2.0,3,3.0,False
V00758,C0007,Harsh Patel,41,9410474291,2025-12-26,2025-12-26 12:49:00,Chicken Burger,4,4,4.0,2,4.0,2.6666666666666665,4,3.0,True
V00769,C0007,Harsh Patel,41,9410474291,2025-12-26,2025-12-26 14:41:00,Chicken Burger,5,1,3.0,1,4.0,2.6666666666666665,4,4.0,False
V00887,C0007,Harsh Patel,41,9410474291,2025-12-26,2025-12-26 11:12:00,Chicken Burger,3,3,3.0,3,4.0,2.6666666666666665,4,4.0,False
V01180,C0007,Harsh Patel,41,9410474291,2025-12-27,2025-12-27 20:29:00,Chicken Burger,5,2,3.5,1,4.333333333333333,3.3333333333333335,4,4.0,False
V01245,C0007,Harsh Patel,41,9410474291,2025-12-27,2025-12-27 18:33:00,Chicken Burger,5,3,4.0,1,4.333333333333333,3.3333333333333335,4,4.0,False
V01282,C0007,Harsh Patel,41,9410474291,2025-12-27,2025-12-27 14:25:00,Chicken Burger,3,5,4.0,2,4.333333333333333,3.3333333333333335,4,4.0,False
V01763,C0007,Harsh Patel,41,9410474291,2025-12-28,2025-12-28 21:57:00,Chicken Burger,1,4,2.5,2,1.75,3.25,6,4.0,True
V01965,C0007,Harsh Patel,41,9410474291,2025-12-28,2025-12-28 11:17:00,Chicken Burger,1,2,1.5,2,1.75,3.25,6,6.0,False
V01970,C0007,Harsh Patel,41,9410474291,2025-12-28,2025-12-28 20:00:00,Chicken Burger,3,3,3.0,1,1.75,3.25,6,6.0,False
V01976,C0007,Harsh Patel,41,9410474291,2025-12-28,2025-12-28 19:53:00,Chicken Burger,2,4,3.0,1,1.75,3.25,6,6.0,False
V02320,C0007,Harsh Patel,41,9410474291,2025-12-29,2025-12-29 12:59:00,Chicken Burger,4,1,2.5,2,3.5,3.0,0,6.0,True
V02327,C0007,Harsh Patel,41,9410474291,2025-12-29,2025-12-29 18:44:00,Chicken Burger,3,5,4.0,2,3.5,3.0,0,0.0,False
V02769,C0007,Harsh Patel,41,9410474291,2025-12-30,2025-12-30 17:49:00,Chicken Burger,4,4,4.0,2,4.0,4.0,2,0.0,True
V03334,C0007,Harsh Patel,41,9410474291,2025-12-31,2025-12-31 11:35:00,Chicken Burger,4,1,2.5,4,4.0,1.0,3,2.0,True
V04065,C0007,Harsh Patel,41,9410474291,2026-01-02,2026-01-02 21:50:00,Chicken Burger,3,1,2.0,4,2.6666666666666665,2.3333333333333335,1,3.0,True
V04422,C0007,Harsh Patel,41,9410474291,2026-01-02,2026-01-02 13:44:00,Chicken Burger,4,2,3.0,1,2.6666666666666665,2.3333333333333335,1,1.0,False
V04429,C0007,Harsh Patel,41,9410474291,2026-01-02,2026-01-02 12:42:00,Chicken Burger,1,4,2.5,4,2.6666666666666665,2.3333333333333335,1,1.0,False
V04738,C0007,Harsh Patel,41,9410474291,2026-01-03,2026-01-03 11:06:00,Chicken Burger,3,1,2.0,1,3.5,1.0,3,1.0,True
V04949,C0007,Harsh Patel,41,9410474291,2026-01-03,2026-01-03 11:28:00,Chicken Burger,4,1,2.5,1,3.5,1.0,3,3.0,False
V05407,C0007,Harsh Patel,41,9410474291,2026-01-04,2026-01-04 17:18:00,Chicken Burger,3,2,2.5,1,3.0,2.0,1,3.0,True
V06108,C0007,Harsh Patel,41,9410474291,2026-01-06,2026-01-06 20:19:00,Chicken Burger,2,2,2.0,4,2.6666666666666665,2.3333333333333335,1,1.0,False
V06176,C0007,Harsh Patel,41,9410474291,2026-01-06,2026-01-06 12:59:00,Chicken Burger,4,3,3.5,1,2.6666666666666665,2.3333333333333335,1,1.0,False
V06396,C0007,Harsh Patel,41,9410474291,2026-01-06,2026-01-06 11:18:00,Chicken Burger,2,2,2.0,1,2.6666666666666665,2.3333333333333335,1,1.0,False
V06603,C0007,Harsh Patel,41,9410474291,2026-01-07,2026-01-07 14:29:00,Chicken Burger,1,2,1.5,3,2.6666666666666665,3.0,0,1.0,True
V06640,C0007,Harsh Patel,41,9410474291,2026-01-07,2026-01-07 13:40:00,Chicken Burger,3,5,4.0,1,2.6666666666666665,3.0,0,0.0,False
V06991,C0007,Harsh Patel,41,9410474291,2026-01-07,2026-01-07 12:55:00,Chicken Burger,4,2,3.0,2,2.6666666666666665,3.0,0,0.0,False
V07082,C0007,Harsh Patel,41,9410474291,2026-01-08,2026-01-08 13:00:00,Chicken Burger,2,1,1.5,2,2.5,2.75,0,0.0,False
V07388,C0007,Harsh Patel,41,9410474291,2026-01-08,2026-01-08 19:20:00,Chicken Burger,1,5,3.0,2,2.5,2.75,0,0.0,False
V07413,C0007,Harsh Patel,41,9410474291,2026-01-08,2026-01-08 18:28:00,Chicken Burger,4,3,3.5,4,2.5,2.75,0,0.0,False
V07450,C0007,Harsh Patel,41,9410474291,2026-01-08,2026-01-08 14:39:00,Chicken Burger,3,2,2.5,1,2.5,2.75,0,0.0,False
V07890,C0007,Harsh Patel,41,9410474291,2026-01-09,2026-01-09 13:01:00,Chicken Burger,5,1,3.0,5,3.5,3.0,0,0.0,False
V07914,C0007,Harsh Patel,41,9410474291,2026-01-09,2026-01-09 12:11:00,Chicken Burger,2,5,3.5,1,3.5,3.0,0,0.0,False
V00017,C0008,Arjun Tyagi,60,9600804883,2025-12-25,2025-12-25 13:38:00,Pasta Alfredo,4,2,3.0,1,3.0,2.5,0,,True
V00419,C0008,Arjun Tyagi,60,9600804883,2025-12-25,2025-12-25 14:07:00,Pasta Alfredo,2,3,2.5,5,3.0,2.5,0,0.0,False
V01563,C0008,Arjun Tyagi,60,9600804883,2025-12-28,2025-12-28 12:09:00,Pasta Alfredo,3,1,2.0,1,4.0,2.5,4,0.0,True
V01660,C0008,Arjun Tyagi,60,9600804883,2025-12-28,2025-12-28 21:43:00,Chicken Burger,5,4,4.5,1,4.0,2.5,4,4.0,False
V02189,C0008,Arjun Tyagi,60,9600804883,2025-12-29,2025-12-29 21:44:00,Pasta Alfredo,3,5,4.0,3,2.5,4.0,5,4.0,True
V02201,C0008,Arjun Tyagi,60,9600804883,2025-12-29,2025-12-29 18:30:00,Pasta Alfredo,2,3,2.5,2,2.5,4.0,5,5.0,False
V02560,C0008,Arjun Tyagi,60,9600804883,2025-12-30,2025-12-30 18:46:00,Pasta Alfredo,1,4,2.5,1,2.75,3.5,0,5.0,True
V02565,C0008,Arjun Tyagi,60,9600804883,2025-12-30,2025-12-30 17:18:00,Pasta Alfredo,2,1,1.5,3,2.75,3.5,0,0.0,False
V02572,C0008,Arjun Tyagi,60,9600804883,2025-12-30,2025-12-30 20:18:00,Pasta Alfredo,5,4,4.5,1,2.75,3.5,0,0.0,False
V02618,C0008,Arjun Tyagi,60,9600804883,2025-12-30,2025-12-30 20:06:00,Pasta Alfredo,3,5,4.0,3,2.75,3.5,0,0.0,False
V03705,C0008,Arjun Tyagi,60,9600804883,2026-01-01,2026-01-01 18:44:00,Pasta Alfredo,4,1,2.5,1,4.0,1.0,3,0.0,True
V04085,C0008,Arjun Tyagi,60,9600804883,2026-01-02,2026-01-02 13:57:00,Pasta Alfredo,2,3,2.5,2,1.5,4.0,6,3.0,True
V04111,C0008,Arjun Tyagi,60,9600804883,2026-01-02,2026-01-02 11:42:00,Pasta Alfredo,1,5,3.0,4,1.5,4.0,6,6.0,False
V04656,C0008,Arjun Tyagi,60,9600804883,2026-01-03,2026-01-03 14:05:00,Pasta Alfredo,1,2,1.5,2,1.0,2.0,1,6.0,True
V05196,C0008,Arjun Tyagi,60,9600804883,2026-01-04,2026-01-04 18:21:00,Pasta Alfredo,3,1,2.0,1,3.0,3.0,0,1.0,True
V05274,C0008,Arjun Tyagi,60,9600804883,2026-01-04,2026-01-04 21:59:00,Pasta Alfredo,3,5,4.0,4,3.0,3.0,0,0.0,False
V05762,C0008,Arjun Tyagi,60,9600804883,2026-01-05,2026-01-05 18:08:00,Pasta Alfredo,4,5,4.5,1,3.5,3.0,0,0.0,False
V05907,C0008,Arjun Tyagi,60,9600804883,2026-01-05,2026-01-05 14:27:00,Pasta Alfredo,3,1,2.0,2,3.5,3.0,0,0.0,False
V06030,C0008,Arjun Tyagi,60,9600804883,2026-01-06,2026-01-06 17:50:00,Pasta Alfredo,3,3,3.0,1,3.0,3.0,0,0.0,False
V07138,C0008,Arjun Tyagi,60,9600804883,2026-01-08,2026-01-08 18:57:00,Pasta Alfredo,4,4,4.0,4,4.0,4.0,2,0.0,True
V00160,C0009,Rajat Gupta,24,9986503959,2025-12-25,2025-12-25 14:58:00,Chocolate Shake,3,4,3.5,3,4.0,2.6666666666666665,4,,True
V00263,C0009,Rajat Gupta,24,9986503959,2025-12-25,2025-12-25 21:07:00,Chocolate Shake,4,2,3.0,1,4.0,2.6666666666666665,4,4.0,False
V00467,C0009,Rajat Gupta,24,9986503959,2025-12-25,2025-12-25 12:36:00,Chocolate Shake,5,2,3.5,2,4.0,2.6666666666666665,4,4.0,False
V01246,C0009,Rajat Gupta,24,9986503959,2025-12-27,2025-12-27 17:10:00,Chocolate Shake,4,5,4.5,2,2.75,3.5,0,4.0,True
V01402,C0009,Rajat Gupta,24,9986503959,2025-12-27,2025-12-27 13:07:00,Chocolate Shake,1,1,1.0,1,2.75,3.5,0,0.0,False
V01403,C0009,Rajat Gupta,24,9986503959,2025-12-27,2025-12-27 17:08:00,Chocolate Shake,4,5,4.5,2,2.75,3.5,0,0.0,False
V01490,C0009,Rajat Gupta,24,9986503959,2025-12-27,2025-12-27 14:46:00,Chocolate Shake,2,3,2.5,2,2.75,3.5,0,0.0,False
V01945,C0009,Rajat Gupta,24,9986503959,2025-12-28,2025-12-28 19:45:00,Chocolate Shake,3,2,2.5,3,3.0,2.0,1,0.0,True
V02001,C0009,Rajat Gupta,24,9986503959,2025-12-29,2025-12-29 12:38:00,Chicken Biryani,1,1,1.0,2,3.5,2.0,3,1.0,True
V02112,C0009,Rajat Gupta,24,9986503959,2025-12-29,2025-12-29 20:44:00,Chocolate Shake,3,4,3.5,2,3.5,2.0,3,3.0,False
V02163,C0009,Rajat Gupta,24,9986503959,2025-12-29,2025-12-29 21:15:00,Chocolate Shake,5,2,3.5,2,3.5,2.0,3,3.0,False
V02390,C0009,Rajat Gupta,24,9986503959,2025-12-29,2025-12-29 12:55:00,Chocolate Shake,5,1,3.0,3,3.5,2.0,3,3.0,False
V02765,C0009,Rajat Gupta,24,9986503959,2025-12-30,2025-12-30 18:37:00,Chocolate Shake,2,4,3.0,1,2.0,4.0,6,3.0,True
V03501,C0009,Rajat Gupta,24,9986503959,2026-01-01,2026-01-01 20:00:00,Chocolate Shake,5,1,3.0,2,4.333333333333333,2.0,3,6.0,True
V03724,C0009,Rajat Gupta,24,9986503959,2026-01-01,2026-01-01 14:08:00,Chocolate Shake,4,2,3.0,2,4.333333333333333,2.0,3,3.0,False
V03917,C0009,Rajat Gupta,24,9986503959,2026-01-01,2026-01-01 19:03:00,Chocolate Shake,4,3,3.5,2,4.333333333333333,2.0,3,3.0,False
V04521,C0009,Rajat Gupta,24,9986503959,2026-01-03,2026-01-03 14:52:00,Chocolate Shake,3,5,4.0,1,2.6666666666666665,3.3333333333333335,0,3.0,True
V04582,C0009,Rajat Gupta,24,9986503959,2026-01-03,2026-01-03 13:10:00,Chocolate Shake,2,1,1.5,2,2.6666666666666665,3.3333333333333335,0,0.0,False
V04625,C0009,Rajat Gupta,24,9986503959,2026-01-03,2026-01-03 21:50:00,Chocolate Shake,3,4,3.5,1,2.6666666666666665,3.3333333333333335,0,0.0,False
V05225,C0009,Rajat Gupta,24,9986503959,2026-01-04,2026-01-04 12:09:00,Chocolate Shake,4,3,3.5,2,2.5,2.5,1,0.0,True
V05384,C0009,Rajat Gupta,24,9986503959,2026-01-04,2026-01-04 17:34:00,Chocolate Shake,1,2,1.5,4,2.5,2.5,1,1.0,False
V05641,C0009,Rajat Gupta,24,9986503959,2026-01-05,2026-01-05 13:05:00,Chocolate Shake,3,2,2.5,1,2.5,2.5,1,1.0,False
V05651,C0009,Rajat Gupta,24,9986503959,2026-01-05,2026-01-05 18:22:00,Chocolate Shake,2,3,2.5,1,2.5,2.5,1,1.0,False
V06332,C0009,Rajat Gupta,24,9986503959,2026-01-06,2026-01-06 17:10:00,Chocolate Shake,3,1,2.0,3,3.0,1.0,3,1.0,True
V06965,C0009,Rajat Gupta,24,9986503959,2026-01-07,2026-01-07 12:00:00,Chocolate Shake,1,5,3.0,3,1.5,4.0,6,3.0,True
V06988,C0009,Rajat Gupta,24,9986503959,2026-01-07,2026-01-07 11:01:00,Chocolate Shake,2,3,2.5,2,1.5,4.0,6,6.0,False
V07169,C0009,Rajat Gupta,24,9986503959,2026-01-08,2026-01-08 11:57:00,Chocolate Shake,2,1,1.5,2,2.5,1.0,1,6.0,True
V07459,C0009,Rajat Gupta,24,9986503959,2026-01-08,2026-01-08 18:36:00,Chocolate Shake,3,1,2.0,2,2.5,1.0,1,1.0,False
V07805,C0009,Rajat Gupta,24,9986503959,2026-01-09,2026-01-09 11:30:00,Chocolate Shake,3,3,3.0,1,2.5,2.5,1,1.0,False
V07979,C0009,Rajat Gupta,24,9986503959,2026-01-09,2026-01-09 17:25:00,Chocolate Shake,2,2,2.0,1,2.5,2.5,1,1.0,False
V00166,C0010,Shruti Mittal,56,9646112504,2025-12-25,2025-12-25 14:21:00,Spring Rolls,5,4,4.5,4,3.5,4.0,2,,True
V00451,C0010,Shruti Mittal,56,9646112504,2025-12-25,2025-12-25 17:21:00,Spring Rolls,2,4,3.0,2,3.5,4.0,2,2.0,False
V00813,C0010,Shruti Mittal,56,9646112504,2025-12-26,2025-12-26 19:44:00,Spring Rolls,1,4,2.5,2,1.0,4.0,6,2.0,True
V01042,C0010,Shruti Mittal,56,9646112504,2025-12-27,2025-12-27 17:56:00,Spring Rolls,3,4,3.5,3,3.6666666666666665,4.0,2,6.0,True
V01186,C0010,Shruti Mittal,56,9646112504,2025-12-27,2025-12-27 11:20:00,Spring Rolls,5,4,4.5,1,3.6666666666666665,4.0,2,2.0,False
V01442,C0010,Shruti Mittal,56,9646112504,2025-12-27,2025-12-27 11:20:00,Spring Rolls,3,4,3.5,3,3.6666666666666665,4.0,2,2.0,False
V01637,C0010,Shruti Mittal,56,9646112504,2025-12-28,2025-12-28 20:51:00,Spring Rolls,4,2,3.0,2,3.3333333333333335,2.3333333333333335,3,2.0,True
V01703,C0010,Shruti Mittal,56,9646112504,2025-12-28,2025-12-28 17:49:00,Spring Rolls,3,3,3.0,2,3.3333333333333335,2.3333333333333335,3,3.0,False
V01986,C0010,Shruti Mittal,56,9646112504,2025-12-28,2025-12-28 11:13:00,Spring Rolls,3,2,2.5,3,3.3333333333333335,2.3333333333333335,3,3.0,False
V02122,C0010,Shruti Mittal,56,9646112504,2025-12-29,2025-12-29 20:23:00,Spring Rolls,4,1,2.5,1,3.0,3.0,0,3.0,True
V02195,C0010,Shruti Mittal,56,9646112504,2025-12-29,2025-12-29 21:12:00,Spring Rolls,2,5,3.5,2,3.0,3.0,0,0.0,False
V02607,C0010,Shruti Mittal,56,9646112504,2025-12-30,2025-12-30 21:34:00,Spring Rolls,4,5,4.5,2,3.0,4.0,0,0.0,False
V02869,C0010,Shruti Mittal,56,9646112504,2025-12-30,2025-12-30 21:56:00,Spring Rolls,2,3,2.5,1,3.0,4.0,0,0.0,False
V03227,C0010,Shruti Mittal,56,9646112504,2025-12-31,2025-12-31 18:10:00,Spring Rolls,2,1,1.5,1,2.75,2.5,1,0.0,True
V03367,C0010,Shruti Mittal,56,9646112504,2025-12-31,2025-12-31 20:56:00,Spring Rolls,2,5,3.5,1,2.75,2.5,1,1.0,False
V03426,C0010,Shruti Mittal,56,9646112504,2025-12-31,2025-12-31 11:04:00,Spring Rolls,2,3,2.5,4,2.75,2.5,1,1.0,False
V03448,C0010,Shruti Mittal,56,9646112504,2025-12-31,2025-12-31 11:48:00,Spring Rolls,5,1,3.0,2,2.75,2.5,1,1.0,False
V03782,C0010,Shruti Mittal,56,9646112504,2026-01-01,2026-01-01 11:08:00,Spring Rolls,1,3,2.0,2,1.0,3.0,6,1.0,True
V04389,C0010,Shruti Mittal,56,9646112504,2026-01-02,2026-01-02 19:29:00,Spring Rolls,1,4,2.5,4,1.0,4.0,6,6.0,False
V04517,C0010,Shruti Mittal,56,9646112504,2026-01-03,2026-01-03 17:46:00,Spring Rolls,4,1,2.5,3,3.25,3.0,0,6.0,True
V04705,C0010,Shruti Mittal,56,9646112504,2026-01-03,2026-01-03 20:31:00,Spring Rolls,3,5,4.0,1,3.25,3.0,0,0.0,False
V04722,C0010,Shruti Mittal,56,9646112504,2026-01-03,2026-01-03 21:13:00,Spring Rolls,2,5,3.5,3,3.25,3.0,0,0.0,False
V04732,C0010,Shruti Mittal,56,9646112504,2026-01-03,2026-01-03 20:02:00,Spring Rolls,4,1,2.5,1,3.25,3.0,0,0.0,False
V05101,C0010,Shruti Mittal,56,9646112504,2026-01-04,2026-01-04 12:15:00,Spring Rolls,2,2,2.0,3,2.0,3.5,6,0.0,True
V05227,C0010,Shruti Mittal,56,9646112504,2026-01-04,2026-01-04 11:06:00,Spring Rolls,2,5,3.5,4,2.0,3.5,6,6.0,False
V05558,C0010,Shruti Mittal,56,9646112504,2026-01-05,2026-01-05 21:11:00,Spring Rolls,5,1,3.0,5,5.0,1.0,3,6.0,True
V06360,C0010,Shruti Mittal,56,9646112504,2026-01-06,2026-01-06 14:37:00,Spring Rolls,1,4,2.5,2,1.0,4.0,6,3.0,True
V06678,C0010,Shruti Mittal,56,9646112504,2026-01-07,2026-01-07 17:14:00,Spring Rolls,5,1,3.0,3,3.0,3.0,0,6.0,True
V06698,C0010,Shruti Mittal,56,9646112504,2026-01-07,2026-01-07 19:49:00,Mixed Fruit Juice,1,5,3.0,1,3.0,3.0,0,0.0,False
V07008,C0010,Shruti Mittal,56,9646112504,2026-01-08,2026-01-08 17:56:00,Spring Rolls,4,3,3.5,2,2.0,3.3333333333333335,6,0.0,True
V07176,C0010,Shruti Mittal,56,9646112504,2026-01-08,2026-01-08 21:08:00,Spring Rolls,1,3,2.0,2,2.0,3.3333333333333335,6,6.0,False
V07371,C0010,Shruti Mittal,56,9646112504,2026-01-08,2026-01-08 13:29:00,Spring Rolls,1,4,2.5,1,2.0,3.3333333333333335,6,6.0,False
V07910,C0010,Shruti Mittal,56,9646112504,2026-01-09,2026-01-09 11:08:00,Spring Rolls,4,5,4.5,1,4.0,4.0,2,6.0,True
V07954,C0010,Shruti Mittal,56,9646112504,2026-01-09,2026-01-09 12:19:00,Spring Rolls,4,3,3.5,1,4.0,4.0,2,2.0,False
V00040,C0011,Priya Mittal,28,9052048424,2025-12-25,2025-12-25 17:09:00,Mixed Fruit Juice,1,5,3.0,3,2.4,4.4,5,,True
V00072,C0011,Priya Mittal,28,9052048424,2025-12-25,2025-12-25 20:27:00,Veg Kabab,3,5,4.0,1,2.4,4.4,5,5.0,False
V00172,C0011,Priya Mittal,28,9052048424,2025-12-25,2025-12-25 18:11:00,Veg Kabab,4,2,3.0,1,2.4,4.4,5,5.0,False
V00224,C0011,Priya Mittal,28,9052048424,2025-12-25,2025-12-25 17:36:00,Veg Kabab,3,5,4.0,2,2.4,4.4,5,5.0,False
V00414,C0011,Priya Mittal,28,9052048424,2025-12-25,2025-12-25 14:49:00,Veg Kabab,1,5,3.0,2,2.4,4.4,5,5.0,False
V00569,C0011,Priya Mittal,28,9052048424,2025-12-26,2025-12-26 17:29:00,Veg Kabab,4,1,2.5,1,4.0,2.0,3,5.0,True
V00847,C0011,Priya Mittal,28,9052048424,2025-12-26,2025-12-26 14:51:00,Veg Kabab,3,3,3.0,2,4.0,2.0,3,3.0,False
V00882,C0011,Priya Mittal,28,9052048424,2025-12-26,2025-12-26 11:46:00,Veg Kabab,5,2,3.5,2,4.0,2.0,3,3.0,False
V01007,C0011,Priya Mittal,28,9052048424,2025-12-27,2025-12-27 18:18:00,Veg Kabab,5,1,3.0,2,3.0,2.25,1,3.0,True
V01129,C0011,Priya Mittal,28,9052048424,2025-12-27,2025-12-27 13:44:00,French Fries,3,3,3.0,2,3.0,2.25,1,1.0,False
V01268,C0011,Priya Mittal,28,9052048424,2025-12-27,2025-12-27 14:32:00,Vegetable Chowmein,2,2,2.0,4,3.0,2.25,1,1.0,False
V01383,C0011,Priya Mittal,28,9052048424,2025-12-27,2025-12-27 13:17:00,Soft Drinks,2,3,2.5,1,3.0,2.25,1,1.0,False
V01513,C0011,Priya Mittal,28,9052048424,2025-12-28,2025-12-28 14:58:00,Soft Drinks,1,4,2.5,1,3.25,3.25,0,1.0,True
V01562,C0011,Priya Mittal,28,9052048424,2025-12-28,2025-12-28 13:41:00,Soft Drinks,5,3,4.0,1,3.25,3.25,0,0.0,False
V01610,C0011,Priya Mittal,28,9052048424,2025-12-28,2025-12-28 12:14:00,Soft Drinks,3,3,3.0,1,3.25,3.25,0,0.0,False
V01926,C0011,Priya Mittal,28,9052048424,2025-12-28,2025-12-28 19:13:00,Soft Drinks,4,3,3.5,2,3.25,3.25,0,0.0,False
V02401,C0011,Priya Mittal,28,9052048424,2025-12-29,2025-12-29 12:02:00,Soft Drinks,3,5,4.0,2,3.0,5.0,5,0.0,True
V02782,C0011,Priya Mittal,28,9052048424,2025-12-30,2025-12-30 19:38:00,Soft Drinks,5,1,3.0,1,3.25,1.75,3,5.0,True
V02814,C0011,Priya Mittal,28,9052048424,2025-12-30,2025-12-30 11:36:00,Soft Drinks,4,4,4.0,2,3.25,1.75,3,3.0,False
V02872,C0011,Priya Mittal,28,9052048424,2025-12-30,2025-12-30 13:55:00,Soft Drinks,2,1,1.5,2,3.25,1.75,3,3.0,False
V02920,C0011,Priya Mittal,28,9052048424,2025-12-30,2025-12-30 13:34:00,Soft Drinks,2,1,1.5,3,3.25,1.75,3,3.0,False
V03062,C0011,Priya Mittal,28,9052048424,2025-12-31,2025-12-31 14:45:00,Soft Drinks,2,4,3.0,1,2.0,3.6666666666666665,6,3.0,True
V03228,C0011,Priya Mittal,28,9052048424,2025-12-31,2025-12-31 17:28:00,Soft Drinks,2,3,2.5,1,2.0,3.6666666666666665,6,6.0,False
V03491,C0011,Priya Mittal,28,9052048424,2025-12-31,2025-12-31 12:11:00,Soft Drinks,2,4,3.0,3,2.0,3.6666666666666665,6,6.0,False
V03592,C0011,Priya Mittal,28,9052048424,2026-01-01,2026-01-01 21:44:00,Soft Drinks,4,2,3.0,3,4.5,2.75,4,6.0,True
V03624,C0011,Priya Mittal,28,9052048424,2026-01-01,2026-01-01 20:11:00,Soft Drinks,5,2,3.5,1,4.5,2.75,4,4.0,False
V03639,C0011,Priya Mittal,28,9052048424,2026-01-01,2026-01-01 21:16:00,Chocolate Shake,5,4,4.5,4,4.5,2.75,4,4.0,False
V03957,C0011,Priya Mittal,28,9052048424,2026-01-01,2026-01-01 18:10:00,Mixed Fruit Juice,4,3,3.5,1,4.5,2.75,4,4.0,False
V04056,C0011,Priya Mittal,28,9052048424,2026-01-02,2026-01-02 13:16:00,Soft Drinks,3,2,2.5,1,3.0,2.5,0,4.0,True
V04068,C0011,Priya Mittal,28,9052048424,2026-01-02,2026-01-02 12:48:00,Soft Drinks,3,3,3.0,2,3.0,2.5,0,0.0,False
V05005,C0011,Priya Mittal,28,9052048424,2026-01-04,2026-01-04 18:03:00,Soft Drinks,4,2,3.0,2,3.6666666666666665,2.6666666666666665,4,0.0,True
V05073,C0011,Priya Mittal,28,9052048424,2026-01-04,2026-01-04 21:14:00,Soft Drinks,3,3,3.0,1,3.6666666666666665,2.6666666666666665,4,4.0,False
V05486,C0011,Priya Mittal,28,9052048424,2026-01-04,2026-01-04 12:24:00,Soft Drinks,4,3,3.5,1,3.6666666666666665,2.6666666666666665,4,4.0,False
V06001,C0011,Priya Mittal,28,9052048424,2026-01-06,2026-01-06 21:37:00,Soft Drinks,5,2,3.5,2,4.0,3.0,4,4.0,False
V06054,C0011,Priya Mittal,28,9052048424,2026-01-06,2026-01-06 20:07:00,Soft Drinks,3,4,3.5,2,4.0,3.0,4,4.0,False
V07127,C0011,Priya Mittal,28,9052048424,2026-01-08,2026-01-08 21:41:00,Soft Drinks,1,2,1.5,3,1.0,2.0,1,4.0,True
V07543,C0011,Priya Mittal,28,9052048424,2026-01-09,2026-01-09 13:39:00,Soft Drinks,3,5,4.0,2,3.6666666666666665,3.6666666666666665,0,1.0,True
V07574,C0011,Priya Mittal,28,9052048424,2026-01-09,2026-01-09 21:14:00,Soft Drinks,3,4,3.5,2,3.6666666666666665,3.6666666666666665,0,0.0,False
V07857,C0011,Priya Mittal,28,9052048424,2026-01-09,2026-01-09 19:53:00,Soft Drinks,5,2,3.5,4,3.6666666666666665,3.6666666666666665,0,0.0,False
V00753,C0012,Rohan Singh,61,9425227837,2025-12-26,2025-12-26 13:35:00,Chocolate Shake,1,5,3.0,4,1.0,5.0,5,,True
V01085,C0012,Rohan Singh,61,9425227837,2025-12-27,2025-12-27 21:58:00,Chocolate Shake,1,3,2.0,1,2.0,3.6,6,5.0,True
V01160,C0012,Rohan Singh,61,9425227837,2025-12-27,2025-12-27 21:12:00,Chocolate Shake,3,5,4.0,2,2.0,3.6,6,6.0,False
V01171,C0012,Rohan Singh,61,9425227837,2025-12-27,2025-12-27 19:50:00,Chocolate Shake,2,3,2.5,4,2.0,3.6,6,6.0,False
V01202,C0012,Rohan Singh,61,9425227837,2025-12-27,2025-12-27 12:59:00,Chocolate Shake,1,2,1.5,3,2.0,3.6,6,6.0,False
V01293,C0012,Rohan Singh,61,9425227837,2025-12-27,2025-12-27 21:12:00,Chocolate Shake,3,5,4.0,1,2.0,3.6,6,6.0,False
V01527,C0012,Rohan Singh,61,9425227837,2025-12-28,2025-12-28 19:59:00,Chocolate Shake,2,1,1.5,1,2.0,2.5,1,6.0,True
V01616,C0012,Rohan Singh,61,9425227837,2025-12-28,2025-12-28 14:41:00,Chocolate Shake,2,4,3.0,2,2.0,2.5,1,1.0,False
V02288,C0012,Rohan Singh,61,9425227837,2025-12-29,2025-12-29 11:27:00,Chocolate Shake,4,2,3.0,2,2.5,2.0,1,1.0,False
V02331,C0012,Rohan Singh,61,9425227837,2025-12-29,2025-12-29 11:34:00,Chocolate Shake,1,2,1.5,1,2.5,2.0,1,1.0,False
V02884,C0012,Rohan Singh,61,9425227837,2025-12-30,2025-12-30 13:20:00,Chocolate Shake,4,3,3.5,1,4.0,3.0,4,1.0,True
V03344,C0012,Rohan Singh,61,9425227837,2025-12-31,2025-12-31 13:57:00,Chocolate Shake,5,5,5.0,2,5.0,5.0,2,4.0,True
V03543,C0012,Rohan Singh,61,9425227837,2026-01-01,2026-01-01 19:53:00,Chocolate Shake,5,1,3.0,3,3.5,1.5,3,2.0,True
V03896,C0012,Rohan Singh,61,9425227837,2026-01-01,2026-01-01 18:25:00,Chocolate Shake,2,2,2.0,5,3.5,1.5,3,3.0,False
V04132,C0012,Rohan Singh,61,9425227837,2026-01-02,2026-01-02 18:13:00,Chocolate Shake,4,5,4.5,1,3.75,2.75,4,3.0,True
V04216,C0012,Rohan Singh,61,9425227837,2026-01-02,2026-01-02 21:01:00,Chocolate Shake,5,2,3.5,1,3.75,2.75,4,4.0,False
V04251,C0012,Rohan Singh,61,9425227837,2026-01-02,2026-01-02 20:41:00,Chocolate Shake,3,3,3.0,1,3.75,2.75,4,4.0,False
